Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
39,My First Love,Avant Featuring KeKe Wyatt,43,39,5,12-02-2000
40,Beautiful Day,U2,44,40,9,12-02-2000
41,Without You,Dixie Chicks,46,41,9,12-02-2000
42,911,Wyclef Jean Featuring Mary J. Blige,38,38,9,12-02-2000
43,Liar,Profyle,35,14,12,12-02-2000
44,Just Friends (Sunny),Musiq,52,44,8,12-02-2000
45,The Little Girl,John Michael Montgomery,42,35,13,12-02-2000
46,Born To Fly,Sara Evans,51,46,7,12-02-2000
47,I Lost It,Kenny Chesney,53,47,7,12-02-2000
48,Again,Lenny Kravitz,59,48,3,12-02-2000
49,Higher,Creed,50,7,57,12-02-2000
50,www.memory,Alan Jackson,54,50,5,12-02-2000
51,Stan,Eminem Featuring Dido,57,51,5,12-02-2000
52,Feels Like Love,Vince Gill,55,52,14,12-02-2000
53,Hemorrhage (In My Hands),Fuel,62,53,6,12-02-2000
54,Girls Dem Sugar,Beenie Man Featuring Mya,63,54,7,12-02-2000
55,Loser,3 Doors Down,65,55,7,12-02-2000
56,Go On,George Strait,56,40,15,12-02-2000
57,Last Resort,Papa Roach,64,57,19,12-02-2000
58,Tell Her,Lonestar,66,58,3,12-02-2000
59,Open My Heart,Yolanda Adams,67,57,15,12-02-2000
60,No More (Baby I'ma Do Right),3LW,70,60,5,12-02-2000
61,It's My Life,Bon Jovi,58,33,17,12-02-2000
62,Pop Ya Collar,Usher,60,60,5,12-02-2000
63,Emotional,Carl Thomas,77,63,2,12-02-2000
64,You Should've Told Me,Kelly Price,68,64,11,12-02-2000
65,So In Love With Two,Mikaila,96,65,2,12-02-2000
66,Rollin',Limp Bizkit,72,66,4,12-02-2000
67,Give Me Just One Night (Una Noche),98 Degrees,47,2,16,12-02-2000
68,If I Am,Nine Days,,68,1,12-02-2000
69,Bounce With Me,Lil Bow Wow Featuring Xscape,61,20,16,12-02-2000
70,Stronger,Britney Spears,,70,1,12-02-2000
71,Original Prankster,The Offspring,74,71,2,12-02-2000
72,That's The Kind Of Mood I'm In,Patty Loveless,71,71,12,12-02-2000
73,Babylon,David Gray,,73,1,12-02-2000
74,My Baby You,Marc Anthony,73,70,12,12-02-2000
75,How Many Licks?,Lil' Kim Featuring Sisqo,79,75,2,12-02-2000
76,My Love Goes On And On,Chris Cagle,83,76,7,12-02-2000
77,Burn,Jo Dee Messina,,77,1,12-02-2000
78,Kiss This,Aaron Tippin,69,42,15,12-02-2000
79,Can't Fight The Moonlight,LeAnn Rimes,76,71,13,12-02-2000
80,You Won't Be Lonely Now,Billy Ray Cyrus,80,80,11,12-02-2000
81,Meanwhile Back At The Ranch,The Clark Family Experience,86,81,3,12-02-2000
82,Bow Wow (That's My Name),Lil Bow Wow,97,82,2,12-02-2000
83,Straight Up,Chante Moore,85,83,6,12-02-2000
84,Who Let The Dogs Out,Baha Men,78,40,20,12-02-2000
85,That Other Woman,Changing Faces,75,64,10,12-02-2000
86,The Itch,Vitamin C,,86,1,12-02-2000
87,What Means The World To You,Cam'ron,88,83,8,12-02-2000
88,Bad Boyz,Shyne Featuring Barrington Levy,81,57,13,12-02-2000
89,Just Be A Man About It,Toni Braxton,84,32,19,12-02-2000
90,Oklahoma,Billy Gilman,91,90,4,12-02-2000
91,Do You,Funkmaster Flex Featuring DMX,95,91,4,12-02-2000
92,There You Are,Martina McBride,82,60,13,12-02-2000
93,The Light,Common,93,44,18,12-02-2000
94,South Side,Moby Featuring Gwen Stefani,,94,1,12-02-2000
95,Summer Rain,Carl Thomas,94,80,11,12-02-2000
96,Sleepwalker,The Wallflowers,90,73,6,12-02-2000
97,Californication,Red Hot Chili Peppers,89,69,19,12-02-2000
98,Spanish Guitar,Toni Braxton,,98,1,12-02-2000
99,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,99,95,4,12-02-2000
100,Aaron's Party (Come Get It),Aaron Carter,92,35,15,12-02-2000
1,Independent Women Part I,Destiny's Child,1,1,10,11-25-2000
2,With Arms Wide Open,Creed,2,1,29,11-25-2000
3,Kryptonite,3 Doors Down,3,3,34,11-25-2000
4,Most Girls,P!nk,5,4,16,11-25-2000
5,Gotta Tell You,Samantha Mumba,6,5,12,11-25-2000
6,This I Promise You,'N Sync,7,6,9,11-25-2000
7,Case Of The Ex (Whatcha Gonna Do),Mya,9,7,15,11-25-2000
8,Music,Madonna,4,1,16,11-25-2000
9,The Way You Love Me,Faith Hill,10,9,30,11-25-2000
10,Shape Of My Heart,Backstreet Boys,12,10,7,11-25-2000
11,Between Me And You,Ja Rule Featuring Christina Milian,11,11,11,11-25-2000
12,Come On Over Baby (All I Want Is You),Christina Aguilera,8,1,17,11-25-2000
13,She Bangs,Ricky Martin,13,13,8,11-25-2000
14,Dance With Me,Debelah Morgan,14,14,18,11-25-2000
15,Pinch Me,Barenaked Ladies,16,15,12,11-25-2000
16,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",30,16,4,11-25-2000
17,E.I.,Nelly,22,17,8,11-25-2000
18,He Loves U Not,Dream,27,18,9,11-25-2000
19,Shake Ya Ass,Mystikal,17,13,16,11-25-2000
20,I Wish,R. Kelly,18,18,9,11-25-2000
21,If You're Gone,matchbox twenty,29,21,6,11-25-2000
22,No More,Ruff Endz,19,5,22,11-25-2000
23,I Just Wanna Love U (Give It 2 Me),JAY-Z,26,23,5,11-25-2000
24,"Jumpin', Jumpin'",Destiny's Child,15,3,29,11-25-2000
25,Incomplete,Sisqo,20,1,23,11-25-2000
26,Bag Lady,Erykah Badu,21,6,15,11-25-2000
27,Ms. Jackson,OutKast,35,27,3,11-25-2000
28,Best Of Intentions,Travis Tritt,28,28,15,11-25-2000
29,Bent,matchbox twenty,24,1,31,11-25-2000
30,What's Your Fantasy,Ludacris Featuring Shawnna,32,30,9,11-25-2000
31,Don't Think I'm Not,Kandi,31,24,17,11-25-2000
32,You're A God,Vertical Horizon,25,23,14,11-25-2000
33,(Hot S**t) Country Grammar,Nelly,23,7,31,11-25-2000
34,Faded,SoulDecision Featuring Thrust,34,22,21,11-25-2000
35,Liar,Profyle,33,14,11,11-25-2000
36,Just Another Day In Paradise,Phil Vassar,38,36,9,11-25-2000
37,Crazy For This Girl,Evan And Jaron,44,37,4,11-25-2000
38,911,Wyclef Jean Featuring Mary J. Blige,43,38,8,11-25-2000
39,We Danced,Brad Paisley,42,39,7,11-25-2000
40,My Next Thirty Years,Tim McGraw,46,40,6,11-25-2000
41,Doesn't Really Matter,Janet,40,1,24,11-25-2000
42,The Little Girl,John Michael Montgomery,37,35,12,11-25-2000
43,My First Love,Avant Featuring KeKe Wyatt,56,43,4,11-25-2000
44,Beautiful Day,U2,47,44,8,11-25-2000
45,Wonderful,Everclear,39,11,21,11-25-2000
46,Without You,Dixie Chicks,48,46,8,11-25-2000
47,Give Me Just One Night (Una Noche),98 Degrees,36,2,15,11-25-2000
48,He Wasn't Man Enough,Toni Braxton,41,2,37,11-25-2000
49,Back Here,BBMak,45,13,31,11-25-2000
50,Higher,Creed,50,7,56,11-25-2000
51,Born To Fly,Sara Evans,55,51,6,11-25-2000
52,Just Friends (Sunny),Musiq,54,52,7,11-25-2000
53,I Lost It,Kenny Chesney,58,53,6,11-25-2000
54,www.memory,Alan Jackson,59,54,4,11-25-2000
55,Feels Like Love,Vince Gill,52,52,13,11-25-2000
56,Go On,George Strait,49,40,14,11-25-2000
57,Stan,Eminem Featuring Dido,57,57,4,11-25-2000
58,It's My Life,Bon Jovi,51,33,16,11-25-2000
59,Again,Lenny Kravitz,72,59,2,11-25-2000
60,Pop Ya Collar,Usher,60,60,4,11-25-2000
61,Bounce With Me,Lil Bow Wow Featuring Xscape,53,20,15,11-25-2000
62,Hemorrhage (In My Hands),Fuel,69,62,5,11-25-2000
63,Girls Dem Sugar,Beenie Man Featuring Mya,62,56,6,11-25-2000
64,Last Resort,Papa Roach,64,60,18,11-25-2000
65,Loser,3 Doors Down,67,65,6,11-25-2000
66,Tell Her,Lonestar,75,66,2,11-25-2000
67,Open My Heart,Yolanda Adams,61,57,14,11-25-2000
68,You Should've Told Me,Kelly Price,70,68,10,11-25-2000
69,Kiss This,Aaron Tippin,68,42,14,11-25-2000
70,No More (Baby I'ma Do Right),3LW,81,70,4,11-25-2000
71,That's The Kind Of Mood I'm In,Patty Loveless,71,71,11,11-25-2000
72,Rollin',Limp Bizkit,73,72,3,11-25-2000
73,My Baby You,Marc Anthony,76,70,11,11-25-2000
74,Original Prankster,The Offspring,,74,1,11-25-2000
75,That Other Woman,Changing Faces,66,64,9,11-25-2000
76,Can't Fight The Moonlight,LeAnn Rimes,77,71,12,11-25-2000
77,Emotional,Carl Thomas,,77,1,11-25-2000
78,Who Let The Dogs Out,Baha Men,65,40,19,11-25-2000
79,How Many Licks?,Lil' Kim Featuring Sisqo,,79,1,11-25-2000
80,You Won't Be Lonely Now,Billy Ray Cyrus,82,80,10,11-25-2000
81,Bad Boyz,Shyne Featuring Barrington Levy,74,57,12,11-25-2000
82,There You Are,Martina McBride,63,60,12,11-25-2000
83,My Love Goes On And On,Chris Cagle,84,83,6,11-25-2000
84,Just Be A Man About It,Toni Braxton,79,32,18,11-25-2000
85,Straight Up,Chante Moore,90,85,5,11-25-2000
86,Meanwhile Back At The Ranch,The Clark Family Experience,87,86,2,11-25-2000
87,I Will...But,SHeDAISY,85,43,20,11-25-2000
88,What Means The World To You,Cam'ron,83,83,7,11-25-2000
89,Californication,Red Hot Chili Peppers,78,69,18,11-25-2000
90,Sleepwalker,The Wallflowers,80,73,5,11-25-2000
91,Oklahoma,Billy Gilman,91,91,3,11-25-2000
92,Aaron's Party (Come Get It),Aaron Carter,86,35,14,11-25-2000
93,The Light,Common,89,44,17,11-25-2000
94,Summer Rain,Carl Thomas,88,80,10,11-25-2000
95,Do You,Funkmaster Flex Featuring DMX,92,92,3,11-25-2000
96,So In Love With Two,Mikaila,,96,1,11-25-2000
97,Bow Wow (That's My Name),Lil Bow Wow,,97,1,11-25-2000
98,Change Your Mind,Sister Hazel,96,59,20,11-25-2000
99,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,95,95,3,11-25-2000
100,Treat Her Like A Lady,Joe,99,63,17,11-25-2000
1,Independent Women Part I,Destiny's Child,5,1,9,11-18-2000
2,With Arms Wide Open,Creed,1,1,28,11-18-2000
3,Kryptonite,3 Doors Down,3,3,33,11-18-2000
4,Music,Madonna,2,1,15,11-18-2000
5,Most Girls,P!nk,6,5,15,11-18-2000
6,Gotta Tell You,Samantha Mumba,8,6,11,11-18-2000
7,This I Promise You,'N Sync,7,6,8,11-18-2000
8,Come On Over Baby (All I Want Is You),Christina Aguilera,4,1,16,11-18-2000
9,Case Of The Ex (Whatcha Gonna Do),Mya,9,9,14,11-18-2000
10,The Way You Love Me,Faith Hill,11,10,29,11-18-2000
11,Between Me And You,Ja Rule Featuring Christina Milian,14,11,10,11-18-2000
12,Shape Of My Heart,Backstreet Boys,12,12,6,11-18-2000
13,She Bangs,Ricky Martin,16,13,7,11-18-2000
14,Dance With Me,Debelah Morgan,21,14,17,11-18-2000
15,"Jumpin', Jumpin'",Destiny's Child,10,3,28,11-18-2000
16,Pinch Me,Barenaked Ladies,25,16,11,11-18-2000
17,Shake Ya Ass,Mystikal,13,13,15,11-18-2000
18,I Wish,R. Kelly,22,18,8,11-18-2000
19,No More,Ruff Endz,18,5,21,11-18-2000
20,Incomplete,Sisqo,17,1,22,11-18-2000
21,Bag Lady,Erykah Badu,15,6,14,11-18-2000
22,E.I.,Nelly,26,22,7,11-18-2000
23,(Hot S**t) Country Grammar,Nelly,19,7,30,11-18-2000
24,Bent,matchbox twenty,20,1,30,11-18-2000
25,You're A God,Vertical Horizon,23,23,13,11-18-2000
26,I Just Wanna Love U (Give It 2 Me),JAY-Z,35,26,4,11-18-2000
27,He Loves U Not,Dream,32,27,8,11-18-2000
28,Best Of Intentions,Travis Tritt,28,28,14,11-18-2000
29,If You're Gone,matchbox twenty,30,29,5,11-18-2000
30,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",39,30,3,11-18-2000
31,Don't Think I'm Not,Kandi,27,24,16,11-18-2000
32,What's Your Fantasy,Ludacris Featuring Shawnna,33,32,8,11-18-2000
33,Liar,Profyle,24,14,10,11-18-2000
34,Faded,SoulDecision Featuring Thrust,31,22,20,11-18-2000
35,Ms. Jackson,OutKast,55,35,2,11-18-2000
36,Give Me Just One Night (Una Noche),98 Degrees,29,2,14,11-18-2000
37,The Little Girl,John Michael Montgomery,38,35,11,11-18-2000
38,Just Another Day In Paradise,Phil Vassar,43,38,8,11-18-2000
39,Wonderful,Everclear,36,11,20,11-18-2000
40,Doesn't Really Matter,Janet,37,1,23,11-18-2000
41,He Wasn't Man Enough,Toni Braxton,34,2,36,11-18-2000
42,We Danced,Brad Paisley,45,42,6,11-18-2000
43,911,Wyclef Jean Featuring Mary J. Blige,48,43,7,11-18-2000
44,Crazy For This Girl,Evan And Jaron,50,44,3,11-18-2000
45,Back Here,BBMak,42,13,30,11-18-2000
46,My Next Thirty Years,Tim McGraw,52,46,5,11-18-2000
47,Beautiful Day,U2,61,47,7,11-18-2000
48,Without You,Dixie Chicks,49,48,7,11-18-2000
49,Go On,George Strait,46,40,13,11-18-2000
50,Higher,Creed,47,7,55,11-18-2000
51,It's My Life,Bon Jovi,44,33,15,11-18-2000
52,Feels Like Love,Vince Gill,53,52,12,11-18-2000
53,Bounce With Me,Lil Bow Wow Featuring Xscape,40,20,14,11-18-2000
54,Just Friends (Sunny),Musiq,54,54,6,11-18-2000
55,Born To Fly,Sara Evans,57,55,5,11-18-2000
56,My First Love,Avant Featuring KeKe Wyatt,62,56,3,11-18-2000
57,Stan,Eminem Featuring Dido,67,57,3,11-18-2000
58,I Lost It,Kenny Chesney,58,58,5,11-18-2000
59,www.memory,Alan Jackson,59,59,3,11-18-2000
60,Pop Ya Collar,Usher,64,60,3,11-18-2000
61,Open My Heart,Yolanda Adams,68,57,13,11-18-2000
62,Girls Dem Sugar,Beenie Man Featuring Mya,56,56,5,11-18-2000
63,There You Are,Martina McBride,63,60,11,11-18-2000
64,Last Resort,Papa Roach,66,60,17,11-18-2000
65,Who Let The Dogs Out,Baha Men,51,40,18,11-18-2000
66,That Other Woman,Changing Faces,65,64,8,11-18-2000
67,Loser,3 Doors Down,69,67,5,11-18-2000
68,Kiss This,Aaron Tippin,60,42,13,11-18-2000
69,Hemorrhage (In My Hands),Fuel,70,69,4,11-18-2000
70,You Should've Told Me,Kelly Price,75,70,9,11-18-2000
71,That's The Kind Of Mood I'm In,Patty Loveless,73,71,10,11-18-2000
72,Again,Lenny Kravitz,,72,1,11-18-2000
73,Rollin',Limp Bizkit,77,73,2,11-18-2000
74,Bad Boyz,Shyne Featuring Barrington Levy,78,57,11,11-18-2000
75,Tell Her,Lonestar,,75,1,11-18-2000
76,My Baby You,Marc Anthony,76,70,10,11-18-2000
77,Can't Fight The Moonlight,LeAnn Rimes,79,71,11,11-18-2000
78,Californication,Red Hot Chili Peppers,71,69,17,11-18-2000
79,Just Be A Man About It,Toni Braxton,72,32,17,11-18-2000
80,Sleepwalker,The Wallflowers,74,73,4,11-18-2000
81,No More (Baby I'ma Do Right),3LW,85,81,3,11-18-2000
82,You Won't Be Lonely Now,Billy Ray Cyrus,80,80,9,11-18-2000
83,What Means The World To You,Cam'ron,84,83,6,11-18-2000
84,My Love Goes On And On,Chris Cagle,87,84,5,11-18-2000
85,I Will...But,SHeDAISY,81,43,19,11-18-2000
86,Aaron's Party (Come Get It),Aaron Carter,83,35,13,11-18-2000
87,Meanwhile Back At The Ranch,The Clark Family Experience,,87,1,11-18-2000
88,Summer Rain,Carl Thomas,82,80,9,11-18-2000
89,The Light,Common,86,44,16,11-18-2000
90,Straight Up,Chante Moore,97,90,4,11-18-2000
91,Oklahoma,Billy Gilman,94,91,2,11-18-2000
92,Do You,Funkmaster Flex Featuring DMX,92,92,2,11-18-2000
93,Deep Inside Of You,Third Eye Blind,95,69,12,11-18-2000
94,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,88,76,15,11-18-2000
95,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,96,95,2,11-18-2000
96,Change Your Mind,Sister Hazel,98,59,19,11-18-2000
97,Don't Call Me Baby,Madison Avenue,90,88,20,11-18-2000
98,Souljas,Master P,,98,1,11-18-2000
99,Treat Her Like A Lady,Joe,89,63,16,11-18-2000
100,It's Always Somethin',Joe Diffie,99,57,14,11-18-2000
1,With Arms Wide Open,Creed,3,1,27,11-11-2000
2,Music,Madonna,2,1,14,11-11-2000
3,Kryptonite,3 Doors Down,4,3,32,11-11-2000
4,Come On Over Baby (All I Want Is You),Christina Aguilera,1,1,15,11-11-2000
5,Independent Women Part I,Destiny's Child,7,5,8,11-11-2000
6,Most Girls,P!nk,5,5,14,11-11-2000
7,This I Promise You,'N Sync,6,6,7,11-11-2000
8,Gotta Tell You,Samantha Mumba,9,8,10,11-11-2000
9,Case Of The Ex (Whatcha Gonna Do),Mya,10,9,13,11-11-2000
10,"Jumpin', Jumpin'",Destiny's Child,8,3,27,11-11-2000
11,The Way You Love Me,Faith Hill,12,11,28,11-11-2000
12,Shape Of My Heart,Backstreet Boys,15,12,5,11-11-2000
13,Shake Ya Ass,Mystikal,13,13,14,11-11-2000
14,Between Me And You,Ja Rule Featuring Christina Milian,16,14,9,11-11-2000
15,Bag Lady,Erykah Badu,11,6,13,11-11-2000
16,She Bangs,Ricky Martin,18,16,6,11-11-2000
17,Incomplete,Sisqo,14,1,21,11-11-2000
18,No More,Ruff Endz,21,5,20,11-11-2000
19,(Hot S**t) Country Grammar,Nelly,17,7,29,11-11-2000
20,Bent,matchbox twenty,20,1,29,11-11-2000
21,Dance With Me,Debelah Morgan,24,21,16,11-11-2000
22,I Wish,R. Kelly,27,22,7,11-11-2000
23,You're A God,Vertical Horizon,23,23,12,11-11-2000
24,Liar,Profyle,19,14,9,11-11-2000
25,Pinch Me,Barenaked Ladies,26,25,10,11-11-2000
26,E.I.,Nelly,32,26,6,11-11-2000
27,Don't Think I'm Not,Kandi,29,24,15,11-11-2000
28,Best Of Intentions,Travis Tritt,31,28,13,11-11-2000
29,Give Me Just One Night (Una Noche),98 Degrees,22,2,13,11-11-2000
30,If You're Gone,matchbox twenty,38,30,4,11-11-2000
31,Faded,SoulDecision Featuring Thrust,34,22,19,11-11-2000
32,He Loves U Not,Dream,42,32,7,11-11-2000
33,What's Your Fantasy,Ludacris Featuring Shawnna,40,33,7,11-11-2000
34,He Wasn't Man Enough,Toni Braxton,33,2,35,11-11-2000
35,I Just Wanna Love U (Give It 2 Me),JAY-Z,45,35,3,11-11-2000
36,Wonderful,Everclear,28,11,19,11-11-2000
37,Doesn't Really Matter,Janet,25,1,22,11-11-2000
38,The Little Girl,John Michael Montgomery,35,35,10,11-11-2000
39,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",57,39,2,11-11-2000
40,Bounce With Me,Lil Bow Wow Featuring Xscape,36,20,13,11-11-2000
41,I Need You,LeAnn Rimes,30,11,25,11-11-2000
42,Back Here,BBMak,37,13,29,11-11-2000
43,Just Another Day In Paradise,Phil Vassar,46,43,7,11-11-2000
44,It's My Life,Bon Jovi,39,33,14,11-11-2000
45,We Danced,Brad Paisley,52,45,5,11-11-2000
46,Go On,George Strait,44,40,12,11-11-2000
47,Higher,Creed,43,7,54,11-11-2000
48,911,Wyclef Jean Featuring Mary J. Blige,53,48,6,11-11-2000
49,Without You,Dixie Chicks,50,49,6,11-11-2000
50,Crazy For This Girl,Evan And Jaron,58,50,2,11-11-2000
51,Who Let The Dogs Out,Baha Men,41,40,17,11-11-2000
52,My Next Thirty Years,Tim McGraw,56,52,4,11-11-2000
53,Feels Like Love,Vince Gill,54,53,11,11-11-2000
54,Just Friends (Sunny),Musiq,55,54,5,11-11-2000
55,Ms. Jackson,OutKast,,55,1,11-11-2000
56,Girls Dem Sugar,Beenie Man Featuring Mya,63,56,4,11-11-2000
57,Born To Fly,Sara Evans,64,57,4,11-11-2000
58,I Lost It,Kenny Chesney,61,58,4,11-11-2000
59,www.memory,Alan Jackson,75,59,2,11-11-2000
60,Kiss This,Aaron Tippin,51,42,12,11-11-2000
61,Beautiful Day,U2,69,61,6,11-11-2000
62,My First Love,Avant Featuring KeKe Wyatt,70,62,2,11-11-2000
63,There You Are,Martina McBride,60,60,10,11-11-2000
64,Pop Ya Collar,Usher,68,64,2,11-11-2000
65,That Other Woman,Changing Faces,76,64,7,11-11-2000
66,Last Resort,Papa Roach,62,60,16,11-11-2000
67,Stan,Eminem Featuring Dido,78,67,2,11-11-2000
68,Open My Heart,Yolanda Adams,66,57,12,11-11-2000
69,Loser,3 Doors Down,72,69,4,11-11-2000
70,Hemorrhage (In My Hands),Fuel,74,70,3,11-11-2000
71,Californication,Red Hot Chili Peppers,77,69,16,11-11-2000
72,Just Be A Man About It,Toni Braxton,65,32,16,11-11-2000
73,That's The Kind Of Mood I'm In,Patty Loveless,81,73,9,11-11-2000
74,Sleepwalker,The Wallflowers,73,73,3,11-11-2000
75,You Should've Told Me,Kelly Price,79,75,8,11-11-2000
76,My Baby You,Marc Anthony,80,70,9,11-11-2000
77,Rollin',Limp Bizkit,,77,1,11-11-2000
78,Bad Boyz,Shyne Featuring Barrington Levy,71,57,10,11-11-2000
79,Can't Fight The Moonlight,LeAnn Rimes,83,71,10,11-11-2000
80,You Won't Be Lonely Now,Billy Ray Cyrus,85,80,8,11-11-2000
81,I Will...But,SHeDAISY,86,43,18,11-11-2000
82,Summer Rain,Carl Thomas,84,80,8,11-11-2000
83,Aaron's Party (Come Get It),Aaron Carter,67,35,12,11-11-2000
84,What Means The World To You,Cam'ron,91,84,5,11-11-2000
85,No More (Baby I'ma Do Right),3LW,96,85,2,11-11-2000
86,The Light,Common,82,44,15,11-11-2000
87,My Love Goes On And On,Chris Cagle,94,87,4,11-11-2000
88,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,93,76,14,11-11-2000
89,Treat Her Like A Lady,Joe,90,63,15,11-11-2000
90,Don't Call Me Baby,Madison Avenue,92,88,19,11-11-2000
91,Let's Make Love,Faith Hill With Tim McGraw,88,54,14,11-11-2000
92,Do You,Funkmaster Flex Featuring DMX,,92,1,11-11-2000
93,Country Comes To Town,Toby Keith,95,54,15,11-11-2000
94,Oklahoma,Billy Gilman,,94,1,11-11-2000
95,Deep Inside Of You,Third Eye Blind,97,69,11,11-11-2000
96,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,,96,1,11-11-2000
97,Straight Up,Chante Moore,98,97,3,11-11-2000
98,Change Your Mind,Sister Hazel,100,59,18,11-11-2000
99,It's Always Somethin',Joe Diffie,,57,13,11-11-2000
100,What You Want,DMX Featuring Sisqo,99,49,20,11-11-2000
1,Come On Over Baby (All I Want Is You),Christina Aguilera,1,1,14,11-04-2000
2,Music,Madonna,2,1,13,11-04-2000
3,With Arms Wide Open,Creed,3,3,26,11-04-2000
4,Kryptonite,3 Doors Down,4,4,31,11-04-2000
5,Most Girls,P!nk,5,5,13,11-04-2000
6,This I Promise You,'N Sync,11,6,6,11-04-2000
7,Independent Women Part I,Destiny's Child,15,7,7,11-04-2000
8,"Jumpin', Jumpin'",Destiny's Child,6,3,26,11-04-2000
9,Gotta Tell You,Samantha Mumba,10,9,9,11-04-2000
10,Case Of The Ex (Whatcha Gonna Do),Mya,17,10,12,11-04-2000
11,Bag Lady,Erykah Badu,8,6,12,11-04-2000
12,The Way You Love Me,Faith Hill,16,12,27,11-04-2000
13,Shake Ya Ass,Mystikal,13,13,13,11-04-2000
14,Incomplete,Sisqo,9,1,20,11-04-2000
15,Shape Of My Heart,Backstreet Boys,24,15,4,11-04-2000
16,Between Me And You,Ja Rule Featuring Christina Milian,22,16,8,11-04-2000
17,(Hot S**t) Country Grammar,Nelly,12,7,28,11-04-2000
18,She Bangs,Ricky Martin,21,18,5,11-04-2000
19,Liar,Profyle,14,14,8,11-04-2000
20,Bent,matchbox twenty,19,1,28,11-04-2000
21,No More,Ruff Endz,23,5,19,11-04-2000
22,Give Me Just One Night (Una Noche),98 Degrees,7,2,12,11-04-2000
23,You're A God,Vertical Horizon,26,23,11,11-04-2000
24,Dance With Me,Debelah Morgan,31,24,15,11-04-2000
25,Doesn't Really Matter,Janet,20,1,21,11-04-2000
26,Pinch Me,Barenaked Ladies,29,26,9,11-04-2000
27,I Wish,R. Kelly,32,27,6,11-04-2000
28,Wonderful,Everclear,18,11,18,11-04-2000
29,Don't Think I'm Not,Kandi,28,24,14,11-04-2000
30,I Need You,LeAnn Rimes,25,11,24,11-04-2000
31,Best Of Intentions,Travis Tritt,33,31,12,11-04-2000
32,E.I.,Nelly,38,32,5,11-04-2000
33,He Wasn't Man Enough,Toni Braxton,37,2,34,11-04-2000
34,Faded,SoulDecision Featuring Thrust,30,22,18,11-04-2000
35,The Little Girl,John Michael Montgomery,35,35,9,11-04-2000
36,Bounce With Me,Lil Bow Wow Featuring Xscape,27,20,12,11-04-2000
37,Back Here,BBMak,36,13,28,11-04-2000
38,If You're Gone,matchbox twenty,43,38,3,11-04-2000
39,It's My Life,Bon Jovi,34,33,13,11-04-2000
40,What's Your Fantasy,Ludacris Featuring Shawnna,49,40,6,11-04-2000
41,Who Let The Dogs Out,Baha Men,44,40,16,11-04-2000
42,He Loves U Not,Dream,47,42,6,11-04-2000
43,Higher,Creed,39,7,53,11-04-2000
44,Go On,George Strait,40,40,11,11-04-2000
45,I Just Wanna Love U (Give It 2 Me),JAY-Z,58,45,2,11-04-2000
46,Just Another Day In Paradise,Phil Vassar,53,46,6,11-04-2000
47,Breathe,Faith Hill,48,2,53,11-04-2000
48,Absolutely (Story Of A Girl),Nine Days,41,6,27,11-04-2000
49,Desert Rose,Sting Featuring Cheb Mami,42,17,26,11-04-2000
50,Without You,Dixie Chicks,56,50,5,11-04-2000
51,Kiss This,Aaron Tippin,46,42,11,11-04-2000
52,We Danced,Brad Paisley,52,52,4,11-04-2000
53,911,Wyclef Jean Featuring Mary J. Blige,61,53,5,11-04-2000
54,Feels Like Love,Vince Gill,54,54,10,11-04-2000
55,Just Friends (Sunny),Musiq,65,55,4,11-04-2000
56,My Next Thirty Years,Tim McGraw,62,56,3,11-04-2000
57,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",,57,1,11-04-2000
58,Crazy For This Girl,Evan And Jaron,,58,1,11-04-2000
59,That's The Way,Jo Dee Messina,51,25,20,11-04-2000
60,There You Are,Martina McBride,60,60,9,11-04-2000
61,I Lost It,Kenny Chesney,67,61,3,11-04-2000
62,Last Resort,Papa Roach,66,60,15,11-04-2000
63,Girls Dem Sugar,Beenie Man Featuring Mya,72,63,3,11-04-2000
64,Born To Fly,Sara Evans,71,64,3,11-04-2000
65,Just Be A Man About It,Toni Braxton,63,32,15,11-04-2000
